no,Nama Partai,Nama Calon Legislatif,Jenis KeLamin,Kecamatan,No Urut Parpol,Suara Sah Partai,Jumlah Perolehan Kursi,Daerah Pemilihan,No Urut Caleg,Suara Sah Caleg,Terpilih atau Tidak
1974,Partai Demokrat,"APOAN SARAGIH, SE.",L,Kota Administrasi Jakarta Selatan,31,247940,32,DP-4,22,1077,TIDAK
1975,Partai Demokrat,Drs. TEGUH BUDIONO,L,Kota Administrasi Jakarta Selatan,31,247940,32,DP-4,23,1230,TIDAK
1976,Partai Demokrat,NINA INDRAWATI,P,Kota Administrasi Jakarta Selatan,31,247940,32,DP-4,24,2523,TIDAK
1977,Partai Demokrat,Drs. H. ARIMAN K. USMAN,L,Kota Administrasi Jakarta Selatan,31,247940,32,DP-4,25,1602,TIDAK
1978,Partai Demokrat,H. ALIMAN AAT,L,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,1,24415,YA
1979,Partai Demokrat,"dr. MARTHIN BIMBUAIN, M. Kes.",L,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,2,10622,YA
1980,Partai Demokrat,"DORMAULI SILALAHI, SH",P,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,3,6114,TIDAK
1981,Partai Demokrat,WAHYUDI KOESASI,L,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,4,6250,TIDAK
1982,Partai Demokrat,"ERNAWATI SUGONDO, S.Sos",P,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,5,18155,YA
1983,Partai Demokrat,NUR AFNI SAJIM,P,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,6,9082,YA
1984,Partai Demokrat,"H. ACHMAD H. ALAYDRUS, SH.",L,Kota Administrasi Jakarta Timur,31,264703,32,DP-5,7,10567,YA
1985,Partai Demokrat,"HERMANSYAH MUHASYIM, SE.",L,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,8,4871,TIDAK
1986,Partai Demokrat,Hj. NADIROH ALI ZAIDAN,P,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,9,5037,TIDAK
1987,Partai Demokrat,ERWIN PRINCEN B. SIHITE,L,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,10,3438,TIDAK
1988,Partai Demokrat,"H. SALEKAN SULARNO, SH.",L,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,11,3271,TIDAK
1989,Partai Demokrat,WINDY WINANTY,P,Kota Administrasi Jakarta Timur,31,264703,32,DP-5,12,7830,YA
1990,Partai Demokrat,"TUMPAL TOBING, SH.",L,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,13,3617,TIDAK
1991,Partai Demokrat,"MARTHA PRAMUDITO, SE.",P,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,14,3573,TIDAK
1992,Partai Demokrat,"DIAN NURHAYATI ANWAR, SE.",P,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,15,5011,TIDAK
1993,Partai Demokrat,Ir. HOTLAND PANJAITAN,L,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,16,1658,TIDAK
1994,Partai Demokrat,"Drs. H. LUKMAN HAKIM, ZA., BBA.",L,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,17,6390,TIDAK
1995,Partai Demokrat,"R. DEWI RACHMAWATI, SE.",P,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,18,4968,TIDAK
1996,Partai Demokrat,"ALI HAMMA ROTUA HUTAJULU, SE.",L,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,19,1259,TIDAK
1997,Partai Demokrat,"SAUT PAKPAHAN, SE.",L,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,20,884,TIDAK
1998,Partai Demokrat,MIRAWATI,P,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,21,2618,TIDAK
1999,Partai Demokrat,ALFRISCO SIHOMBING,L,Kota Administrasi Jakarta Barat,31,264703,32,DP-5,22,2003,TIDAK
2000,Partai Kasih Demokrasi Indonesia,Drs. FRUMENTIUS DA  GOMES,L,Kota Administrasi Jakarta Utara,32,3050,0,DP-1,1,532,TIDAK
2001,Partai Kasih Demokrasi Indonesia,Drs. ROBBY REWAH,L,Kota Administrasi Jakarta Utara,32,3050,0,DP-1,2,820,TIDAK
2002,Partai Kasih Demokrasi Indonesia,MARIA  MAGDALENA TULANGOW,P,Kota Administrasi Jakarta Utara,32,3050,0,DP-1,3,423,TIDAK
2003,Partai Kasih Demokrasi Indonesia,PERLAN T,L,Kota Administrasi Jakarta Utara,32,3050,0,DP-1,4,52,TIDAK
2004,Partai Kasih Demokrasi Indonesia,"HERBERT  ARITONANG, S. Sos.",L,Kota Administrasi Jakarta Utara,32,3050,0,DP-1,5,250,TIDAK
2005,Partai Kasih Demokrasi Indonesia,EDITH  KICKY BINTANG,P,Kota Administrasi Jakarta Utara,32,3050,0,DP-1,6,88,TIDAK
2006,Partai Kasih Demokrasi Indonesia,"RICKY  NAPITUPULU, MBA.",L,Kota Administrasi Jakarta Pusat,32,2024,0,DP-2,1,672,TIDAK
2007,Partai Kasih Demokrasi Indonesia,ANTONIUS WUARLELA,L,Bekasi,32,2024,0,DP-2,2,228,TIDAK
2008,Partai Kasih Demokrasi Indonesia,SHINTA  PRADANA,P,Kota Administrasi Jakarta Pusat,32,2024,0,DP-2,3,136,TIDAK
2009,Partai Kasih Demokrasi Indonesia,FX  EDDY  ADHA  WENGE,L,Kota Administrasi Jakarta Pusat,32,2024,0,DP-2,4,201,TIDAK
2010,Partai Kasih Demokrasi Indonesia,SHARA  PRADHITIA ,P,Kota Administrasi Jakarta Pusat,32,2024,0,DP-2,5,59,TIDAK
2011,Partai Kasih Demokrasi Indonesia,"JOHANES  ROY  PATTIASINA, SH.",L,Kota Administrasi Jakarta Selatan,32,2024,0,DP-2,6,180,TIDAK
2012,Partai Kasih Demokrasi Indonesia,"LAMBERTUS ROBBY RENING, SE",L,Kota Administrasi Jakarta Timur,32,3072,0,DP-3,1,605,TIDAK
2013,Partai Kasih Demokrasi Indonesia,"Drs. BENYAMIN  BUNGA PALEMBANGAN, MM.",L,Kota Administrasi Jakarta Timur,32,3072,0,DP-3,2,185,TIDAK
2014,Partai Kasih Demokrasi Indonesia,"IDAWATI  GULTOM, SH",P,Kota Administrasi Jakarta Timur,32,3072,0,DP-3,3,162,TIDAK
2015,Partai Kasih Demokrasi Indonesia,HANAKIN  BALA YOHANES,L,Kota Administrasi Jakarta Timur,32,3072,0,DP-3,4,196,TIDAK
2016,Partai Kasih Demokrasi Indonesia,Drs. SUWONDO,L,Kota Administrasi Jakarta Timur,32,3072,0,DP-3,5,153,TIDAK
2017,Partai Kasih Demokrasi Indonesia,LIDYA SINAGA,P,Kota Administrasi Jakarta Timur,32,3072,0,DP-3,6,121,TIDAK
2018,Partai Kasih Demokrasi Indonesia,GORDO HASIHOLAN SIMANDJORAN,L,Kota Administrasi Jakarta Timur,32,3072,0,DP-3,7,97,TIDAK
2019,Partai Kasih Demokrasi Indonesia,ANTONIUS SURADAL,L,Kota Administrasi Jakarta Timur,32,3072,0,DP-3,8,163,TIDAK
2020,Partai Kasih Demokrasi Indonesia,"MERTIANA MANIK, SE.",P,Kota Administrasi Jakarta Timur,32,3072,0,DP-3,9,79,TIDAK
2021,Partai Kasih Demokrasi Indonesia,ST. WALUYO BUDI UTOMO,L,Kota Administrasi Jakarta Timur,32,3072,0,DP-3,10,83,TIDAK
2022,Partai Kasih Demokrasi Indonesia,MARIANA SUMARSILAH,P,Kota Administrasi Jakarta Timur,32,3072,0,DP-3,11,75,TIDAK
2023,Partai Kasih Demokrasi Indonesia,JEFRI  STEVI  MAMOTO,L,Kota Administrasi Jakarta Timur,32,2579,0,DP-4,1,340,TIDAK
2024,Partai Kasih Demokrasi Indonesia,SARA  NAMORA  PATTIASINA,P,Kota Administrasi Jakarta Selatan,32,2579,0,DP-4,2,316,TIDAK
2025,Partai Kasih Demokrasi Indonesia,Dra. YULIANA TITIEK WIDYANARSO,P,Kota Administrasi Jakarta Selatan,32,2579,0,DP-4,3,325,TIDAK
2026,Partai Kasih Demokrasi Indonesia,"MARKUS  HIDELILO, SH",L,Kota Administrasi Jakarta Selatan,32,2579,0,DP-4,4,207,TIDAK
2027,Partai Kasih Demokrasi Indonesia,NELSON PAKPAHAN,L,Kota Administrasi Jakarta Selatan,32,2579,0,DP-4,5,132,TIDAK
2028,Partai Kasih Demokrasi Indonesia,CAROLINE SUALANG,P,Kota Administrasi Jakarta Selatan,32,2579,0,DP-4,6,111,TIDAK
2029,Partai Kasih Demokrasi Indonesia,FRANS  PELENGKAHU,L,Kota Administrasi Jakarta Selatan,32,2579,0,DP-4,7,70,TIDAK
2030,Partai Kasih Demokrasi Indonesia,"ALBERTUS JEMAHAN DANGGUR, SH. ",L,Kota Administrasi Jakarta Barat,32,2854,0,DP-5,1,351,TIDAK
2031,Partai Kasih Demokrasi Indonesia,ARNOLD  LUKMAN,L,Kota Administrasi Jakarta Utara,32,2854,0,DP-5,2,266,TIDAK
2032,Partai Kasih Demokrasi Indonesia,YUVITA,P,Kota Administrasi Jakarta Selatan,32,2854,0,DP-5,3,90,TIDAK
2033,Partai Kasih Demokrasi Indonesia,"ADI SETIAWAN,SH., MH.",L,Kota Administrasi Jakarta Barat,32,2854,0,DP-5,4,155,TIDAK
2034,Partai Kasih Demokrasi Indonesia,LIM RITA,P,Kota Administrasi Jakarta Barat,32,2854,0,DP-5,5,283,TIDAK
2035,Partai Kasih Demokrasi Indonesia,ROBERTUS  DARSONO,L,Kota Administrasi Jakarta Barat,32,2854,0,DP-5,6,149,TIDAK
2036,Partai Kasih Demokrasi Indonesia,Drs. JACKY GREGORIUS DIAZ,L,Kota Administrasi Jakarta Barat,32,2854,0,DP-5,7,198,TIDAK
2037,Partai Kasih Demokrasi Indonesia,"JACINTA  JEANNIE, SE.",P,Kota Administrasi Jakarta Barat,32,2854,0,DP-5,8,237,TIDAK
2038,Partai Kasih Demokrasi Indonesia,"NOO GASPER, SE.",L,Kota Administrasi Jakarta Barat,32,2854,0,DP-5,9,24,TIDAK
2039,Partai Kasih Demokrasi Indonesia,PARLAUNGAN SITOMPUL,L,Kota Administrasi Jakarta Barat,32,2854,0,DP-5,10,79,TIDAK
2040,Partai Indonesia Sejahtera,"H.M. ADZAN AMIEN, SE.",L,Kota Administrasi Jakarta Utara,33,1308,0,DP-1,1,202,TIDAK
2041,Partai Indonesia Sejahtera,ABDUL ROSYID,L,Kota Administrasi Jakarta Utara,33,1308,0,DP-1,2,248,TIDAK
2042,Partai Indonesia Sejahtera,Hj. DARMI,P,Kota Administrasi Jakarta Utara,33,1308,0,DP-1,3,25,TIDAK
2043,Partai Indonesia Sejahtera,ABDUL SYUKUR,L,Kota Administrasi Jakarta Utara,33,1308,0,DP-1,4,199,TIDAK
2044,Partai Indonesia Sejahtera,HENDRIK OJAN,L,Kota Administrasi Jakarta Utara,33,1308,0,DP-1,5,192,TIDAK
2045,Partai Indonesia Sejahtera,MARGARETA F. STEVANI,P,Kota Administrasi Jakarta Utara,33,1308,0,DP-1,6,50,TIDAK
2046,Partai Indonesia Sejahtera,WILIAM HENDRI LASUT,L,Kota Administrasi Jakarta Utara,33,1308,0,DP-1,7,45,TIDAK
2047,Partai Indonesia Sejahtera,ROBERT SIMATUPANG,L,Kota Administrasi Jakarta Utara,33,1308,0,DP-1,8,25,TIDAK
2048,Partai Indonesia Sejahtera,"ISNI FITRIANA NOERAINI, MM.",P,Kota Administrasi Jakarta Timur,33,468,0,DP-2,1,59,TIDAK
2049,Partai Indonesia Sejahtera,ZULHAM NASUTION,L,Kota Administrasi Jakarta Pusat,33,468,0,DP-2,2,44,TIDAK
2050,Partai Indonesia Sejahtera,"H. EDY KUSNADI, SH., M.Pd.",L,Kota Administrasi Jakarta Pusat,33,468,0,DP-2,3,187,TIDAK
2051,Partai Indonesia Sejahtera,H.M. PURWANTO,L,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,1,502,TIDAK
2052,Partai Indonesia Sejahtera,ORAS PARULIAN MANURUNG,L,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,2,148,TIDAK
2053,Partai Indonesia Sejahtera,HERMININGSIH,P,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,3,77,TIDAK
2054,Partai Indonesia Sejahtera,"H. SIRAN WALADIATAN, S.Sos",L,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,4,373,TIDAK
2055,Partai Indonesia Sejahtera,EKO WIDIYANTO,L,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,5,62,TIDAK
2056,Partai Indonesia Sejahtera,DEWI KOMALA SARI,P,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,6,60,TIDAK
2057,Partai Indonesia Sejahtera,"ADANG MARCHIMAN, SE.",L,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,7,142,TIDAK
2058,Partai Indonesia Sejahtera,"SUPARMAN, SE.",L,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,8,22,TIDAK
2059,Partai Indonesia Sejahtera,Dra. HADAJANI SRI S.,P,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,9,19,TIDAK
2060,Partai Indonesia Sejahtera,ANANG SURYANTO,L,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,10,19,TIDAK
2061,Partai Indonesia Sejahtera,"DJOKO PURWADI, ST.",L,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,11,17,TIDAK
2062,Partai Indonesia Sejahtera,"NURLELAH, SH.",P,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,12,200,TIDAK
2063,Partai Indonesia Sejahtera,"SAHAT MARULI SINAGA, APT., MM.",L,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,13,619,TIDAK
2064,Partai Indonesia Sejahtera,ACHMAD BASLI,L,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,14,48,TIDAK
2065,Partai Indonesia Sejahtera,HENNY RETTIE,P,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,15,21,TIDAK
2066,Partai Indonesia Sejahtera,ARRY ADRIAN,L,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,16,106,TIDAK
2067,Partai Indonesia Sejahtera,"HAROLD DONNEL, S.Sos",L,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,17,30,TIDAK
2068,Partai Indonesia Sejahtera,MARITA YULIANA KRISTINA,P,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,18,22,TIDAK
2069,Partai Indonesia Sejahtera,CONNY DAME MARYA NABABAN,P,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,19,10,TIDAK
2070,Partai Indonesia Sejahtera,JHONSON,L,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,20,71,TIDAK
2071,Partai Indonesia Sejahtera,ROBINUR ARIFIN,L,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,21,10,TIDAK
2072,Partai Indonesia Sejahtera,MANGATUR ANTONIUS,L,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,22,13,TIDAK
2073,Partai Indonesia Sejahtera,NENENG SUWARSIH,P,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,23,20,TIDAK
2074,Partai Indonesia Sejahtera,TEGUH MURYONO,L,Kota Administrasi Jakarta Timur,33,3259,0,DP-3,24,7,TIDAK
2075,Partai Indonesia Sejahtera,"Ir. AAN SOLHANI, AAAIK., MM.",L,Kota Administrasi Jakarta Selatan,33,1394,0,DP-4,1,231,TIDAK
2076,Partai Indonesia Sejahtera,"RINI DARAJATUN HERDIANI, SE.",P,Kota Administrasi Jakarta Selatan,33,1394,0,DP-4,2,105,TIDAK
2077,Partai Indonesia Sejahtera,IKHWAN NUR NASUTION,L,Kota Administrasi Jakarta Selatan,33,1394,0,DP-4,3,22,TIDAK
2078,Partai Indonesia Sejahtera,JAMES A. TAHIR,L,Kota Administrasi Jakarta Selatan,33,1394,0,DP-4,4,43,TIDAK
2079,Partai Indonesia Sejahtera,"FATMAH, S.Sos, MM.",P,Kota Administrasi Jakarta Selatan,33,1394,0,DP-4,5,41,TIDAK
2080,Partai Indonesia Sejahtera,ROBIN OLII,L,Kota Administrasi Jakarta Selatan,33,1394,0,DP-4,6,15,TIDAK
2081,Partai Indonesia Sejahtera,SRI MULYANI,P,Kota Administrasi Jakarta Selatan,33,1394,0,DP-4,7,210,TIDAK
2082,Partai Indonesia Sejahtera,ANDREW MICHAEL BESSI,L,Kota Administrasi Jakarta Selatan,33,1394,0,DP-4,8,38,TIDAK
2083,Partai Indonesia Sejahtera,"RONEY SAGALA, SH.",L,Kota Administrasi Jakarta Selatan,33,1394,0,DP-4,9,148,TIDAK
2084,Partai Indonesia Sejahtera,"Dra. Hj. IESJE LIESUFIN, MM., P.hD.",P,Kota Administrasi Jakarta Selatan,33,1394,0,DP-4,10,57,TIDAK
2085,Partai Indonesia Sejahtera,MUSTOFA HADI KARYA,L,Kota Administrasi Jakarta Selatan,33,1394,0,DP-4,11,15,TIDAK
2086,Partai Indonesia Sejahtera,INDARI ROCHANA,P,Kota Administrasi Jakarta Selatan,33,1394,0,DP-4,12,14,TIDAK
2087,Partai Indonesia Sejahtera,Drs. HATTA TRIMULYONO,L,Kota Administrasi Jakarta Selatan,33,1394,0,DP-4,13,20,TIDAK
2088,Partai Indonesia Sejahtera,WISNU TOYO,L,Kota Administrasi Jakarta Barat,33,1322,0,DP-5,1,177,TIDAK
2089,Partai Indonesia Sejahtera,Drs. ZAENAL NUTAKIM,L,Kota Administrasi Jakarta Barat,33,1322,0,DP-5,2,105,TIDAK
2090,Partai Indonesia Sejahtera,"LASTRI YUNITA, SKG.",P,Kota Administrasi Jakarta Barat,33,1322,0,DP-5,3,84,TIDAK
2091,Partai Indonesia Sejahtera,SOPINGAN,L,Kota Administrasi Jakarta Barat,33,1322,0,DP-5,4,134,TIDAK
2092,Partai Indonesia Sejahtera,RIDWAN,L,Kota Administrasi Jakarta Barat,33,1322,0,DP-5,5,234,TIDAK
2093,Partai Indonesia Sejahtera,"HERMANSYAH, SE.",L,Kota Administrasi Jakarta Barat,33,1322,0,DP-5,6,41,TIDAK
2094,Partai Indonesia Sejahtera,Ir. HARIS,L,Kota Administrasi Jakarta Barat,33,1322,0,DP-5,7,93,TIDAK
2095,Partai Indonesia Sejahtera,JABERLIN P.,L,Kota Administrasi Jakarta Barat,33,1322,0,DP-5,8,40,TIDAK
2096,Partai Kebangkitan Nasional Ulama,H. ACHMAD EFENDI,L,Kota Administrasi Jakarta Utara,34,3716,0,DP-1,1,1589,TIDAK
2097,Partai Kebangkitan Nasional Ulama,"SYAIFUL A'LA, S.Ag.",L,Kota Administrasi Jakarta Utara,34,3716,0,DP-1,2,291,TIDAK
2098,Partai Kebangkitan Nasional Ulama,NIA KURNIATI,P,Kota Administrasi Jakarta Utara,34,3716,0,DP-1,3,57,TIDAK
2099,Partai Kebangkitan Nasional Ulama,"MOH. AMIR CHOIRI, S.Sos",L,Kota Administrasi Jakarta Utara,34,3716,0,DP-1,4,291,TIDAK
2100,Partai Kebangkitan Nasional Ulama,CATUR HERDIARTO,L,Kota Administrasi Jakarta Utara,34,3716,0,DP-1,5,46,TIDAK
2101,Partai Kebangkitan Nasional Ulama,"ACHMAD SUDJONO, S.Sos.",L,Kota Administrasi Jakarta Utara,34,3716,0,DP-1,6,138,TIDAK
2102,Partai Kebangkitan Nasional Ulama,"KA'ABA DENDRI, B.Sc.",L,Kota Administrasi Jakarta Utara,34,3716,0,DP-1,7,114,TIDAK
2103,Partai Kebangkitan Nasional Ulama,ARSAD,L,Kota Administrasi Jakarta Utara,34,3716,0,DP-1,8,83,TIDAK
2104,Partai Kebangkitan Nasional Ulama,"KAUTSAR RIDHO POHAN, ST.",L,Kota Administrasi Jakarta Utara,34,3716,0,DP-1,9,150,TIDAK
2105,Partai Kebangkitan Nasional Ulama,KUSRINI,P,Kota Administrasi Jakarta Utara,34,3716,0,DP-1,10,12,TIDAK
2106,Partai Kebangkitan Nasional Ulama,KUSRATNO,L,Kota Administrasi Jakarta Utara,34,3716,0,DP-1,11,40,TIDAK
2107,Partai Kebangkitan Nasional Ulama,ROHMAN,L,Kota Administrasi Jakarta Utara,34,3716,0,DP-1,12,13,TIDAK
2108,Partai Kebangkitan Nasional Ulama,"KUSNUR HIRMALAH, S.Kom.",L,Kota Administrasi Jakarta Utara,34,3716,0,DP-1,13,17,TIDAK
2109,Partai Kebangkitan Nasional Ulama,Drs. HILLALUDDIN TARIGAN,L,Kota Administrasi Jakarta Pusat,34,2636,0,DP-2,1,558,TIDAK
2110,Partai Kebangkitan Nasional Ulama,"Drs. ANSHORI MZ, MA.",L,Kota Administrasi Jakarta Utara,34,2636,0,DP-2,2,216,TIDAK
2111,Partai Kebangkitan Nasional Ulama,NANDA KHAIRIYAH,P,Kota Administrasi Jakarta Pusat,34,2636,0,DP-2,3,158,TIDAK
2112,Partai Kebangkitan Nasional Ulama,Drs. AHMAD KATSIR,L,Kota Administrasi Jakarta Pusat,34,2636,0,DP-2,4,418,TIDAK
2113,Partai Kebangkitan Nasional Ulama,H. MOH. SANUI,L,Kota Administrasi Jakarta Pusat,34,2636,0,DP-2,5,76,TIDAK
2114,Partai Kebangkitan Nasional Ulama,AISYAH,P,Kota Administrasi Jakarta Pusat,34,2636,0,DP-2,6,81,TIDAK
2115,Partai Kebangkitan Nasional Ulama,"MUNIR MUZAINI, S.Sos",L,Kota Administrasi Jakarta Pusat,34,2636,0,DP-2,7,281,TIDAK
2116,Partai Kebangkitan Nasional Ulama,UMAR MACHDHOR,L,Kota Administrasi Jakarta Pusat,34,2636,0,DP-2,8,68,TIDAK
2117,Partai Kebangkitan Nasional Ulama,YUNITA RAHAYU,P,Kota Administrasi Jakarta Pusat,34,2636,0,DP-2,9,88,TIDAK
2118,Partai Kebangkitan Nasional Ulama,CHAINA SUTISNA,L,Kota Administrasi Jakarta Pusat,34,2636,0,DP-2,10,12,TIDAK
2119,Partai Kebangkitan Nasional Ulama,MURTONO,L,Kota Administrasi Jakarta Pusat,34,2636,0,DP-2,11,75,TIDAK
2120,Partai Kebangkitan Nasional Ulama,"RIVKY ERWAN SAPUTRA, SE.",L,Kota Administrasi Jakarta Pusat,34,2636,0,DP-2,12,4,TIDAK
2121,Partai Kebangkitan Nasional Ulama,"MUNIB MAKSUM, SPdI.",L,Kota Administrasi Jakarta Timur,34,7067,0,DP-3,1,1969,TIDAK
2122,Partai Kebangkitan Nasional Ulama,ZIDUAN JUAN TARIGAN,L,Kota Administrasi Jakarta Timur,34,7067,0,DP-3,2,261,TIDAK
2123,Partai Kebangkitan Nasional Ulama,"NUROTUL MASLAHAH, SHI.",P,Kota Administrasi Jakarta Timur,34,7067,0,DP-3,3,623,TIDAK
2124,Partai Kebangkitan Nasional Ulama,"MASKUR, SH.",L,Kota Administrasi Jakarta Timur,34,7067,0,DP-3,4,372,TIDAK
2125,Partai Kebangkitan Nasional Ulama,"H. MOHAMMAD SHOBRI, MA.",L,Kota Administrasi Jakarta Timur,34,7067,0,DP-3,5,305,TIDAK
2126,Partai Kebangkitan Nasional Ulama,"Hj. TATI ALAWIYAH, S.Sos",P,Kota Administrasi Jakarta Timur,34,7067,0,DP-3,6,228,TIDAK
2127,Partai Kebangkitan Nasional Ulama,"ABDULLAH FAQIH, S.HI.",L,Kota Administrasi Jakarta Timur,34,7067,0,DP-3,7,700,TIDAK
2128,Partai Kebangkitan Nasional Ulama,KM. YUNUS ILYAS,L,Kota Administrasi Jakarta Timur,34,7067,0,DP-3,8,544,TIDAK
2129,Partai Kebangkitan Nasional Ulama,ZAITI ROSTIANA,P,Kota Administrasi Jakarta Timur,34,7067,0,DP-3,9,32,TIDAK
2130,Partai Kebangkitan Nasional Ulama,"M. MAWAHIB, SP.DI.",L,Kota Administrasi Jakarta Timur,34,7067,0,DP-3,10,34,TIDAK
2131,Partai Kebangkitan Nasional Ulama,IIS MARDIANA,P,Kota Administrasi Jakarta Timur,34,7067,0,DP-3,11,93,TIDAK
2132,Partai Kebangkitan Nasional Ulama,"NASIKAN KASMEDI, SHI.",L,Kota Administrasi Jakarta Timur,34,7067,0,DP-3,12,12,TIDAK
2133,Partai Kebangkitan Nasional Ulama,BUBUNG HASBULLAH,L,Kota Administrasi Jakarta Timur,34,7067,0,DP-3,13,15,TIDAK
2134,Partai Kebangkitan Nasional Ulama,NIA SUMIATI,P,Kota Administrasi Jakarta Timur,34,7067,0,DP-3,14,18,TIDAK
